MM/DD/YYYY HH:mm:ss:msms,ch01,ch02,ch03,ch04
08/20/2016 14:19:34:6254,2197,1591,0049,0056
08/20/2016 14:19:34:6504,2225,1950,0051,0063
08/20/2016 14:19:34:6754,2033,1782,0052,0062
08/20/2016 14:19:34:7005,1355,1417,0058,0064
08/20/2016 14:19:34:9505,1894,1906,0269,0208
08/20/2016 14:19:34:9755,1905,2165,0179,0120
08/20/2016 14:19:35:0255,1930,1886,0177,0125
08/20/2016 14:19:35:0504,1878,1872,0136,0111
08/20/2016 14:19:35:0754,1737,1962,0107,0089
08/20/2016 14:19:35:1004,2078,2207,0099,0082
08/20/2016 14:19:35:1255,2241,2081,0119,0090
08/20/2016 14:19:35:1505,1971,1842,0106,0077
08/20/2016 14:19:35:1754,1750,1916,0098,0079
08/20/2016 14:19:35:2005,1940,2154,0124,0079
08/20/2016 14:19:35:2255,2242,2121,0105,0076
08/20/2016 14:19:35:3505,2110,2135,0203,0181
08/20/2016 14:19:35:3755,2155,2123,0126,0140
08/20/2016 14:19:35:4005,2060,2020,0103,0110
08/20/2016 14:19:35:4255,1956,1895,0093,0107
08/20/2016 14:19:35:4504,1662,1878,0091,0092
08/20/2016 14:19:35:4755,2038,2167,0132,0083
08/20/2016 14:19:35:5005,2237,2166,0103,0091
08/20/2016 14:19:35:5255,2055,1878,0082,0075
08/20/2016 14:19:35:5504,1931,1928,0089,0087
08/20/2016 14:19:35:5755,1741,2087,0096,0091
08/20/2016 14:19:35:6004,1915,2068,0086,0086
08/20/2016 14:19:35:6254,2135,2027,0081,0090
08/20/2016 14:19:35:6505,1978,2093,0083,0092
08/20/2016 14:19:35:6754,2018,1935,0130,0084
08/20/2016 14:19:35:7004,1710,1791,0101,0087
08/20/2016 14:19:35:7255,2141,2195,0128,0087
08/20/2016 14:19:35:7504,2188,2093,0096,0082
08/20/2016 14:19:35:7754,1991,1880,0081,0077
08/20/2016 14:19:35:8004,2070,1856,0084,0082
08/20/2016 14:19:35:8255,1566,1934,0089,0078
08/20/2016 14:19:35:8504,1847,2082,0087,0077
08/20/2016 14:19:35:8754,2170,2072,0084,0093
08/20/2016 14:19:35:9004,2098,1972,0075,0086
08/20/2016 14:19:35:9255,1844,1784,0085,0084
08/20/2016 14:19:35:9505,1813,1882,0084,0094
08/20/2016 14:19:35:9754,1923,2120,0087,0087
08/20/2016 14:19:36:0255,1940,1854,0109,0111
08/20/2016 14:19:36:0505,1830,2038,0150,0071
08/20/2016 14:19:36:0755,2135,2102,0103,0094
08/20/2016 14:19:36:1005,2254,2107,0124,0081
08/20/2016 14:19:36:1254,2115,1842,0088,0076
08/20/2016 14:19:36:1504,2006,1851,0117,0087
08/20/2016 14:19:36:1755,1832,2115,0103,0079
08/20/2016 14:19:36:2004,2086,2067,0084,0082
08/20/2016 14:19:36:2255,2160,1889,0077,0078
08/20/2016 14:19:36:2505,2078,1991,0087,0085
08/20/2016 14:19:36:2754,2037,1898,0085,0087
08/20/2016 14:19:36:3004,1778,1831,0085,0080
08/20/2016 14:19:36:3254,2053,2180,0124,0081
08/20/2016 14:19:36:3505,2148,2037,0093,0077
08/20/2016 14:19:36:3755,1911,1918,0103,0070
08/20/2016 14:19:36:4004,1935,1845,0099,0087
08/20/2016 14:19:36:4254,1886,2118,0125,0073
08/20/2016 14:19:36:4505,2105,2147,0098,0081
08/20/2016 14:19:36:4755,1914,1869,0090,0078
08/20/2016 14:19:36:5004,2083,2015,0077,0086
08/20/2016 14:19:36:5255,1695,1796,0084,0075
08/20/2016 14:19:36:5505,1861,1988,0087,0074
08/20/2016 14:19:36:5754,2077,2209,0091,0075
08/20/2016 14:19:36:6005,2208,2049,0078,0070
08/20/2016 14:19:36:6255,1955,1778,0074,0074
08/20/2016 14:19:36:6505,1964,1867,0089,0079
08/20/2016 14:19:36:6754,1868,1989,0127,0071
08/20/2016 14:19:36:7004,1994,1978,0093,0070
08/20/2016 14:19:36:7254,2097,2093,0092,0075
08/20/2016 14:19:36:7504,2098,2056,0087,0078
08/20/2016 14:19:36:7754,1960,1728,0082,0076
08/20/2016 14:19:36:8004,1673,1975,0086,0095
08/20/2016 14:19:36:8254,2027,2189,0088,0082
08/20/2016 14:19:36:8505,2138,2031,0082,0083
08/20/2016 14:19:36:8754,2084,1803,0071,0077
08/20/2016 14:19:36:9004,1856,1955,0133,0081
08/20/2016 14:19:36:9254,1563,2046,0134,0064
08/20/2016 14:19:36:9504,1969,2071,0107,0079
08/20/2016 14:19:36:9755,2272,2124,0113,0088
08/20/2016 14:19:37:0254,1720,1795,0144,0113
08/20/2016 14:19:37:0505,2103,2168,0140,0097
08/20/2016 14:19:37:0754,2207,2195,0106,0085
08/20/2016 14:19:37:1005,2184,1994,0095,0070
08/20/2016 14:19:37:1254,2153,1851,0087,0078
08/20/2016 14:19:37:1504,2007,1995,0104,0078
08/20/2016 14:19:37:1755,1813,2021,0098,0078
08/20/2016 14:19:37:2004,1925,2000,0085,0074
08/20/2016 14:19:37:2255,2172,2133,0091,0077
08/20/2016 14:19:37:2505,1933,1977,0101,0068
08/20/2016 14:19:37:2755,1792,1944,0102,0127
08/20/2016 14:19:37:3005,1837,2063,0101,0096
08/20/2016 14:19:37:3254,2076,2168,0102,0083
08/20/2016 14:19:37:5004,2114,1991,0236,0190
08/20/2016 14:19:37:5254,1713,1846,0138,0124
08/20/2016 14:19:37:5505,1844,2064,0149,0102
08/20/2016 14:19:37:5755,2163,2095,0108,0116
08/20/2016 14:19:37:6004,2208,2135,0100,0100
08/20/2016 14:19:37:6255,1901,1979,0088,0092
08/20/2016 14:19:37:6504,1926,1889,0128,0095
08/20/2016 14:19:37:6754,1861,2072,0116,0087
08/20/2016 14:19:37:7005,2103,2148,0097,0105
08/20/2016 14:19:37:7255,2184,2056,0087,0089
08/20/2016 14:19:37:7505,2122,1954,0085,0091
08/20/2016 14:19:37:8755,1915,1816,0209,0177
08/20/2016 14:19:37:9004,1916,1869,0139,0116
08/20/2016 14:19:37:9254,1830,2025,0109,0091
08/20/2016 14:19:37:9505,2238,2175,0098,0085
08/20/2016 14:19:37:9755,2204,1941,0087,0078
08/20/2016 14:19:38:0255,1970,2100,0164,0109
08/20/2016 14:19:38:0504,2151,2109,0137,0091
08/20/2016 14:19:38:0755,2193,2078,0113,0084
08/20/2016 14:19:38:1005,1857,1843,0099,0074
08/20/2016 14:19:38:1255,1737,1998,0116,0082
08/20/2016 14:19:38:1504,1925,2154,0100,0079
08/20/2016 14:19:38:1755,2194,2081,0096,0064
08/20/2016 14:19:38:2005,2118,1977,0088,0078
08/20/2016 14:19:38:2255,1894,1925,0109,0081
08/20/2016 14:19:38:2504,1960,1898,0101,0081
08/20/2016 14:19:38:2754,1859,2087,0103,0073
08/20/2016 14:19:38:3005,2111,1942,0086,0073
08/20/2016 14:19:38:3254,2230,2099,0110,0074
08/20/2016 14:19:38:3505,1995,1904,0093,0078
08/20/2016 14:19:38:3755,1889,1815,0093,0077
08/20/2016 14:19:38:4005,1997,2143,0088,0074
08/20/2016 14:19:38:4255,2160,2093,0084,0074
08/20/2016 14:19:38:4504,2255,2068,0083,0073
08/20/2016 14:19:38:4754,2063,1865,0078,0073
08/20/2016 14:19:38:5004,1775,1811,0115,0097
08/20/2016 14:19:38:5254,1751,1928,0099,0077
08/20/2016 14:19:38:5504,2016,2172,0116,0081
08/20/2016 14:19:38:5754,2196,2085,0088,0106
08/20/2016 14:19:38:6005,1697,1855,0103,0083
08/20/2016 14:19:38:6255,1810,1787,0108,0084
08/20/2016 14:19:38:6505,1855,2007,0098,0078
08/20/2016 14:19:38:6754,2054,2066,0082,0071
08/20/2016 14:19:38:7005,2017,1906,0081,0076
08/20/2016 14:19:38:7255,2046,1980,0083,0099
08/20/2016 14:19:38:7505,1819,1783,0085,0087
08/20/2016 14:19:38:7755,1856,2074,0116,0080
08/20/2016 14:19:38:8005,2139,2032,0090,0080
08/20/2016 14:19:38:8255,2108,2002,0083,0105
08/20/2016 14:19:38:8504,2039,1858,0081,0093
08/20/2016 14:19:38:8754,1696,1814,0081,0090
08/20/2016 14:19:38:9005,2017,2162,0088,0091
08/20/2016 14:19:38:9255,2228,2046,0081,0082
08/20/2016 14:19:38:9504,2106,1932,0074,0082
08/20/2016 14:19:38:9754,1625,1898,0083,0081
08/20/2016 14:19:39:0255,2135,1957,0115,0115
08/20/2016 14:19:39:0505,1985,1943,0092,0101
08/20/2016 14:19:39:0755,1946,1882,0091,0095
08/20/2016 14:19:39:1005,1972,2063,0099,0079
08/20/2016 14:19:39:1255,2231,2052,0087,0078
08/20/2016 14:19:39:1505,2218,2087,0128,0074
08/20/2016 14:19:39:1755,1985,1732,0098,0074
08/20/2016 14:19:39:2004,1749,1717,0093,0099
08/20/2016 14:19:39:2254,1980,2119,0098,0080
08/20/2016 14:19:39:2504,2151,2180,0086,0074
08/20/2016 14:19:39:2754,2184,1864,0112,0058
08/20/2016 14:19:39:3005,1911,1870,0097,0070
08/20/2016 14:19:39:3254,1900,1925,0120,0091
08/20/2016 14:19:39:3504,1911,2089,0100,0082
08/20/2016 14:19:39:3754,2292,2115,0114,0081
08/20/2016 14:19:39:4004,2080,2040,0115,0057
08/20/2016 14:19:39:4255,1878,1823,0103,0066
08/20/2016 14:19:39:4505,1855,1847,0115,0081
08/20/2016 14:19:39:4754,2020,2222,0110,0076
08/20/2016 14:19:39:5004,2175,2076,0095,0067
08/20/2016 14:19:39:5255,2057,1883,0084,0077
08/20/2016 14:19:39:5505,1912,1967,0106,0101
08/20/2016 14:19:39:5754,1985,2058,0100,0078
08/20/2016 14:19:39:6005,2025,2111,0104,0091
08/20/2016 14:19:39:6255,2304,2400,0101,0100
08/20/2016 14:19:39:6504,2457,2479,0097,0090
08/20/2016 14:19:39:6754,2542,2515,0096,0092
08/20/2016 14:19:39:7005,2552,2557,0101,0091
08/20/2016 14:19:39:7255,2563,2570,0096,0087
08/20/2016 14:19:39:7504,2561,2570,0095,0085
08/20/2016 14:19:39:7754,2561,2570,0093,0082
08/20/2016 14:19:39:8004,2563,2568,0090,0080
08/20/2016 14:19:39:8255,2564,2570,0089,0078
08/20/2016 14:19:39:8504,2557,2570,0087,0078
08/20/2016 14:19:40:0255,2560,2570,0221,0188
08/20/2016 14:19:40:0505,2564,2566,0132,0118
08/20/2016 14:19:40:0755,2560,2567,0103,0092
08/20/2016 14:19:40:1004,2562,2566,0092,0082
08/20/2016 14:19:40:1255,2562,2565,0086,0078
08/20/2016 14:19:40:1504,2561,2567,0084,0075
08/20/2016 14:19:40:1755,2563,2570,0082,0073
08/20/2016 14:19:40:2005,2562,2570,0080,0072
08/20/2016 14:19:40:2255,2560,2567,0080,0071
08/20/2016 14:19:40:2505,2562,2562,0078,0071
08/20/2016 14:19:40:2754,2564,2568,0077,0070
08/20/2016 14:19:40:4004,2558,2566,0175,0151
08/20/2016 14:19:40:4254,2562,2563,0111,0100
08/20/2016 14:19:40:4505,2563,2563,0091,0082
08/20/2016 14:19:40:4754,2563,2570,0083,0075
08/20/2016 14:19:40:5004,2564,2562,0080,0073
08/20/2016 14:19:40:5254,2560,2565,0078,0070
08/20/2016 14:19:40:5505,2559,2562,0077,0070
08/20/2016 14:19:40:5754,2566,2569,0076,0069
08/20/2016 14:19:40:6005,2562,2566,0076,0068
08/20/2016 14:19:40:6255,2557,2566,0075,0068
08/20/2016 14:19:40:6505,2561,2570,0075,0068
08/20/2016 14:19:40:6754,2559,2572,0074,0068
08/20/2016 14:19:40:7004,2563,2570,0074,0067
08/20/2016 14:19:40:7255,2562,2568,0074,0068
08/20/2016 14:19:40:7505,2562,2563,0074,0066
08/20/2016 14:19:40:7754,2561,2569,0074,0066
08/20/2016 14:19:40:8004,2559,2565,0074,0066
08/20/2016 14:19:40:8254,2565,2568,0074,0066
08/20/2016 14:19:40:8505,2558,2567,0074,0067
08/20/2016 14:19:40:8754,2561,2567,0074,0067
08/20/2016 14:19:40:9005,2562,2566,0074,0066
08/20/2016 14:19:40:9255,2565,2568,0073,0066
08/20/2016 14:19:40:9504,2566,2568,0073,0066
08/20/2016 14:19:40:9754,2560,2566,0073,0067
08/20/2016 14:19:41:0254,2564,2570,0102,0091
