MM/DD/YYYY HH:mm:ss:msms,ch01,ch02,ch03,ch04
08/20/2016 14:22:22:1254,2322,2289,0082,0105
08/20/2016 14:22:22:1505,2220,2217,0082,0087
08/20/2016 14:22:22:1754,2196,2226,0083,0082
08/20/2016 14:22:22:2005,2285,2370,0085,0079
08/20/2016 14:22:22:2254,2369,2285,0078,0076
08/20/2016 14:22:22:2504,2273,2225,0074,0074
08/20/2016 14:22:22:2754,1994,2234,0078,0074
08/20/2016 14:22:22:3005,2129,2344,0084,0076
08/20/2016 14:22:22:3254,2378,2392,0082,0077
08/20/2016 14:22:22:3504,2427,2472,0089,0081
08/20/2016 14:22:22:3755,2256,2399,0087,0081
08/20/2016 14:22:22:4004,2537,2530,0090,0079
08/20/2016 14:22:22:4255,2547,2500,0090,0081
08/20/2016 14:22:22:4504,2560,2570,0092,0082
08/20/2016 14:22:22:4755,2558,2566,0089,0080
08/20/2016 14:22:22:5005,2562,2563,0088,0079
08/20/2016 14:22:22:5254,2562,2566,0088,0079
08/20/2016 14:22:22:5504,2562,2566,0087,0078
08/20/2016 14:22:22:5755,2561,2566,0086,0077
08/20/2016 14:22:22:6005,2562,2565,0087,0079
08/20/2016 14:22:22:7755,2560,2563,0220,0193
08/20/2016 14:22:22:8005,2562,2568,0135,0121
08/20/2016 14:22:22:8255,2560,2561,0107,0099
08/20/2016 14:22:22:8505,2557,2566,0096,0088
08/20/2016 14:22:22:8754,2560,2564,0091,0083
08/20/2016 14:22:22:9004,2560,2567,0090,0081
08/20/2016 14:22:22:9255,2562,2566,0088,0079
08/20/2016 14:22:22:9504,2560,2565,0087,0078
08/20/2016 14:22:22:9754,2562,2566,0086,0078
08/20/2016 14:22:23:0255,2559,2566,0120,0106
08/20/2016 14:22:23:0504,2560,2565,0095,0087
08/20/2016 14:22:23:1754,2562,2566,0191,0167
08/20/2016 14:22:23:2005,2551,2566,0124,0113
08/20/2016 14:22:23:2254,2560,2563,0101,0092
08/20/2016 14:22:23:2505,2559,2566,0093,0085
08/20/2016 14:22:23:2754,2560,2562,0090,0082
08/20/2016 14:22:23:3005,2558,2566,0088,0080
08/20/2016 14:22:23:3255,2559,2562,0087,0078
08/20/2016 14:22:23:3504,2561,2565,0087,0077
08/20/2016 14:22:23:3754,2563,2570,0086,0077
08/20/2016 14:22:23:4004,2563,2562,0085,0077
08/20/2016 14:22:23:4255,2560,2564,0085,0077
08/20/2016 14:22:23:4504,2559,2566,0086,0077
08/20/2016 14:22:23:4755,2562,2560,0084,0077
08/20/2016 14:22:23:5004,2559,2567,0085,0077
08/20/2016 14:22:23:5255,2559,2564,0086,0077
08/20/2016 14:22:23:5505,2559,2567,0085,0077
08/20/2016 14:22:23:5755,2561,2565,0085,0077
08/20/2016 14:22:23:6004,2554,2566,0085,0078
08/20/2016 14:22:23:6255,2559,2564,0086,0078
08/20/2016 14:22:23:6504,2558,2564,0086,0078
08/20/2016 14:22:23:6755,2562,2566,0084,0077
08/20/2016 14:22:23:7004,2557,2570,0084,0076
08/20/2016 14:22:23:7255,2559,2566,0084,0077
08/20/2016 14:22:23:7504,2555,2564,0085,0077
08/20/2016 14:22:23:7754,2562,2562,0085,0077
08/20/2016 14:22:23:8005,2563,2568,0084,0077
08/20/2016 14:22:23:8255,2560,2565,0086,0076
08/20/2016 14:22:23:8505,2561,2566,0085,0076
08/20/2016 14:22:23:8755,2561,2565,0084,0076
08/20/2016 14:22:23:9004,2563,2568,0084,0076
08/20/2016 14:22:23:9255,2560,2568,0084,0076
08/20/2016 14:22:23:9505,2560,2568,0083,0076
08/20/2016 14:22:23:9755,2559,2566,0085,0076
08/20/2016 14:22:24:0254,2550,2552,0118,0106
08/20/2016 14:22:24:0504,2557,2564,0096,0087
08/20/2016 14:22:24:0754,2563,2565,0089,0080
08/20/2016 14:22:24:1004,2562,2568,0087,0078
08/20/2016 14:22:24:1255,2564,2566,0086,0078
08/20/2016 14:22:24:1505,2562,2570,0085,0076
08/20/2016 14:22:24:1754,2559,2563,0086,0078
08/20/2016 14:22:24:2004,2560,2567,0085,0077
08/20/2016 14:22:24:2255,2558,2565,0085,0077
08/20/2016 14:22:24:2505,2562,2562,0084,0077
08/20/2016 14:22:24:2754,2562,2562,0085,0077
08/20/2016 14:22:24:3005,2562,2563,0084,0076
08/20/2016 14:22:24:3255,2562,2566,0085,0076
08/20/2016 14:22:24:3505,2563,2568,0084,0076
08/20/2016 14:22:24:3755,2559,2566,0084,0076
08/20/2016 14:22:24:4004,2561,2562,0085,0077
08/20/2016 14:22:24:4255,2565,2570,0084,0077
08/20/2016 14:22:24:4505,2557,2569,0085,0076
08/20/2016 14:22:24:4754,2561,2568,0085,0076
08/20/2016 14:22:24:5005,2563,2564,0084,0076
08/20/2016 14:22:24:5254,2563,2566,0085,0076
08/20/2016 14:22:24:5505,2561,2566,0085,0077
08/20/2016 14:22:24:5754,2562,2565,0084,0076
08/20/2016 14:22:24:6005,2562,2566,0084,0076
08/20/2016 14:22:24:6254,2565,2566,0084,0076
08/20/2016 14:22:24:6505,2562,2566,0084,0076
08/20/2016 14:22:24:6755,2565,2568,0084,0076
08/20/2016 14:22:24:7005,2562,2564,0084,0077
08/20/2016 14:22:24:7254,2560,2566,0084,0077
08/20/2016 14:22:24:7505,2560,2568,0084,0076
08/20/2016 14:22:24:7754,2561,2565,0085,0077
08/20/2016 14:22:24:8005,2564,2566,0084,0076
08/20/2016 14:22:24:8254,2561,2567,0085,0075
08/20/2016 14:22:24:8505,2559,2565,0084,0077
08/20/2016 14:22:24:8755,2560,2564,0084,0076
08/20/2016 14:22:24:9005,2560,2570,0085,0076
08/20/2016 14:22:24:9254,2561,2566,0084,0076
08/20/2016 14:22:24:9505,2561,2565,0085,0077
08/20/2016 14:22:24:9755,2566,2568,0083,0077
08/20/2016 14:22:25:0254,2560,2563,0118,0106
08/20/2016 14:22:25:0505,2558,2566,0095,0087
08/20/2016 14:22:25:0755,2449,2483,0087,0079
08/20/2016 14:22:25:1004,2414,2425,0080,0072
08/20/2016 14:22:25:1254,2511,2403,0075,0074
08/20/2016 14:22:25:1504,2257,2226,0079,0076
08/20/2016 14:22:25:4254,2495,2479,0265,0232
08/20/2016 14:22:25:4504,2522,2384,0151,0140
08/20/2016 14:22:25:4755,2209,2350,0122,0111
08/20/2016 14:22:25:5004,2338,2398,0108,0097
08/20/2016 14:22:25:5254,2477,2468,0101,0090
08/20/2016 14:22:25:5505,2502,2320,0093,0087
08/20/2016 14:22:25:5755,2191,2361,0096,0087
08/20/2016 14:22:25:6005,2331,2417,0095,0084
08/20/2016 14:22:25:6254,2460,2468,0093,0082
08/20/2016 14:22:25:6505,2518,2396,0087,0082
08/20/2016 14:22:25:6755,2197,2389,0092,0082
08/20/2016 14:22:25:8004,2222,2363,0202,0177
08/20/2016 14:22:25:8254,2417,2429,0131,0116
08/20/2016 14:22:25:8505,2511,2299,0101,0097
08/20/2016 14:22:25:8755,2191,2271,0099,0091
08/20/2016 14:22:25:9004,2296,2378,0096,0085
08/20/2016 14:22:25:9254,2367,2391,0094,0083
08/20/2016 14:22:25:9505,2519,2421,0088,0082
08/20/2016 14:22:25:9754,2430,2256,0089,0082
08/20/2016 14:22:26:0254,2500,2468,0128,0111
08/20/2016 14:22:26:0505,2379,2292,0100,0092
08/20/2016 14:22:26:1005,2462,2449,0134,0116
08/20/2016 14:22:26:1254,2495,2468,0103,0093
08/20/2016 14:22:26:1505,2386,2321,0093,0087
08/20/2016 14:22:26:1754,2188,2359,0094,0084
08/20/2016 14:22:26:2005,2421,2441,0092,0082
08/20/2016 14:22:26:2254,2460,2461,0090,0081
08/20/2016 14:22:26:2504,2522,2383,0085,0081
08/20/2016 14:22:26:2755,2206,2372,0091,0082
08/20/2016 14:22:26:3005,2396,2440,0091,0081
08/20/2016 14:22:26:3254,2470,2464,0090,0079
08/20/2016 14:22:26:3505,2525,2403,0084,0079
08/20/2016 14:22:26:3754,2383,2313,0088,0081
08/20/2016 14:22:26:4005,2371,2429,0092,0081
08/20/2016 14:22:26:4255,2475,2466,0089,0078
08/20/2016 14:22:26:4504,2519,2454,0086,0079
08/20/2016 14:22:26:4754,2410,2277,0087,0081
08/20/2016 14:22:26:5005,2374,2420,0091,0080
08/20/2016 14:22:26:5254,2429,2442,0090,0078
08/20/2016 14:22:26:5505,2507,2466,0086,0078
08/20/2016 14:22:26:5754,2494,2344,0086,0080
08/20/2016 14:22:26:6005,2201,2374,0091,0081
08/20/2016 14:22:26:6254,2367,2431,0091,0078
08/20/2016 14:22:26:6504,2502,2473,0087,0078
08/20/2016 14:22:26:6754,2494,2315,0085,0079
08/20/2016 14:22:26:7004,2221,2335,0089,0081
08/20/2016 14:22:26:7255,2434,2413,0090,0078
08/20/2016 14:22:26:7505,2497,2465,0087,0078
08/20/2016 14:22:26:7754,2515,2346,0084,0080
08/20/2016 14:22:26:8005,2164,2317,0088,0081
08/20/2016 14:22:26:8254,2274,2367,0090,0081
08/20/2016 14:22:26:8504,2448,2433,0089,0078
08/20/2016 14:22:26:8754,2504,2438,0083,0078
08/20/2016 14:22:26:9005,2312,2288,0087,0082
08/20/2016 14:22:26:9254,2230,2374,0090,0081
08/20/2016 14:22:26:9504,2370,2416,0091,0080
08/20/2016 14:22:26:9754,2511,2475,0086,0078
08/20/2016 14:22:27:0255,2441,2450,0125,0108
08/20/2016 14:22:27:0504,2481,2470,0100,0089
08/20/2016 14:22:27:0754,2482,2338,0089,0085
08/20/2016 14:22:27:1005,2254,2399,0091,0082
08/20/2016 14:22:27:1255,2382,2436,0092,0081
08/20/2016 14:22:27:1504,2475,2476,0089,0079
08/20/2016 14:22:27:1755,2485,2345,0086,0080
08/20/2016 14:22:27:2004,2184,2358,0088,0081
08/20/2016 14:22:27:2255,2416,2444,0091,0079
08/20/2016 14:22:27:2504,2483,2466,0088,0079
08/20/2016 14:22:27:2754,2526,2413,0083,0078
08/20/2016 14:22:27:3004,2299,2317,0087,0080
08/20/2016 14:22:27:3255,2388,2433,0091,0079
08/20/2016 14:22:27:3505,2472,2468,0088,0078
08/20/2016 14:22:27:3754,2518,2456,0085,0078
08/20/2016 14:22:27:4004,2406,2331,0086,0079
08/20/2016 14:22:27:4255,2385,2425,0091,0080
08/20/2016 14:22:27:4504,2409,2433,0088,0079
08/20/2016 14:22:27:4755,2523,2428,0082,0078
08/20/2016 14:22:27:5004,2433,2314,0087,0081
08/20/2016 14:22:27:5254,2238,2382,0090,0080
08/20/2016 14:22:27:5505,2441,2454,0089,0078
08/20/2016 14:22:27:5755,2523,2418,0083,0079
08/20/2016 14:22:27:6005,2360,2306,0087,0080
08/20/2016 14:22:27:6255,2266,2401,0090,0080
08/20/2016 14:22:27:6505,2407,2442,0089,0078
08/20/2016 14:22:27:6755,2504,2477,0084,0078
08/20/2016 14:22:27:7005,2478,2317,0085,0080
08/20/2016 14:22:27:7255,2209,2363,0089,0080
08/20/2016 14:22:27:7505,2387,2423,0089,0078
08/20/2016 14:22:27:7754,2472,2461,0088,0078
08/20/2016 14:22:27:8005,2471,2321,0084,0080
08/20/2016 14:22:27:9755,2481,2458,0226,0198
08/20/2016 14:22:28:0255,2330,2404,0172,0153
08/20/2016 14:22:28:0504,2421,2431,0120,0108
08/20/2016 14:22:28:0754,2503,2453,0100,0092
08/20/2016 14:22:28:1004,2357,2283,0095,0088
08/20/2016 14:22:28:1255,2293,2418,0098,0086
08/20/2016 14:22:28:1504,2425,2449,0094,0082
08/20/2016 14:22:28:1755,2515,2429,0087,0082
08/20/2016 14:22:28:2004,2402,2309,0088,0082
08/20/2016 14:22:28:2254,2188,2389,0092,0082
08/20/2016 14:22:28:2505,2449,2463,0091,0079
08/20/2016 14:22:28:3754,2479,2457,0199,0173
08/20/2016 14:22:28:4004,2504,2326,0124,0116
08/20/2016 14:22:28:4254,2259,2325,0107,0098
08/20/2016 14:22:28:4505,2404,2429,0100,0089
08/20/2016 14:22:28:4755,2463,2461,0095,0084
08/20/2016 14:22:28:5004,2518,2428,0088,0082
08/20/2016 14:22:28:5254,2411,2313,0091,0082
08/20/2016 14:22:28:5505,2338,2428,0093,0082
08/20/2016 14:22:28:5754,2415,2447,0089,0079
08/20/2016 14:22:28:6005,2516,2427,0087,0081
08/20/2016 14:22:28:6254,2307,2325,0090,0082
08/20/2016 14:22:28:6505,2342,2427,0091,0082
08/20/2016 14:22:28:6754,2440,2453,0091,0080
08/20/2016 14:22:28:7004,2512,2468,0086,0079
08/20/2016 14:22:28:7254,2400,2310,0087,0081
08/20/2016 14:22:28:7505,2281,2407,0091,0081
08/20/2016 14:22:28:7754,2414,2438,0090,0080
08/20/2016 14:22:28:8004,2499,2470,0087,0079
08/20/2016 14:22:28:8255,2334,2325,0087,0080
08/20/2016 14:22:28:8505,2276,2409,0091,0082
08/20/2016 14:22:28:8755,2445,2455,0090,0079
08/20/2016 14:22:28:9005,2518,2452,0086,0080
08/20/2016 14:22:28:9255,2390,2317,0088,0080
08/20/2016 14:22:28:9505,2313,2408,0091,0080
08/20/2016 14:22:28:9755,2433,2449,0090,0079
08/20/2016 14:22:29:0255,2182,2361,0124,0111
08/20/2016 14:22:29:0505,2404,2441,0101,0090
08/20/2016 14:22:29:0754,2487,2466,0092,0084
08/20/2016 14:22:29:1004,2498,2358,0087,0082
08/20/2016 14:22:29:1254,2275,2325,0087,0081
08/20/2016 14:22:29:1505,2400,2441,0091,0080
08/20/2016 14:22:29:1755,2483,2473,0089,0079
08/20/2016 14:22:29:2004,2524,2417,0084,0079
08/20/2016 14:22:29:2254,2336,2329,0088,0079
08/20/2016 14:22:29:2505,2334,2421,0090,0078
08/20/2016 14:22:29:2755,2497,2478,0087,0078
08/20/2016 14:22:29:3004,2524,2421,0085,0080
08/20/2016 14:22:29:3255,2367,2316,0088,0080
08/20/2016 14:22:29:3504,2220,2380,0090,0081
08/20/2016 14:22:29:3755,2481,2479,0090,0078
08/20/2016 14:22:29:4005,2523,2457,0085,0078
08/20/2016 14:22:29:4254,2475,2336,0087,0080
08/20/2016 14:22:29:4504,2208,2359,0089,0080
08/20/2016 14:22:29:4754,2408,2450,0091,0079
08/20/2016 14:22:29:5005,2516,2475,0084,0078
08/20/2016 14:22:29:5254,2504,2365,0085,0080
08/20/2016 14:22:29:5505,2199,2389,0090,0081
08/20/2016 14:22:29:5755,2447,2460,0089,0078
08/20/2016 14:22:29:6004,2468,2469,0089,0081
08/20/2016 14:22:29:6254,2514,2462,0086,0079
08/20/2016 14:22:29:6504,2350,2321,0087,0081
08/20/2016 14:22:29:6755,2367,2441,0091,0079
08/20/2016 14:22:29:7004,2444,2457,0088,0078
08/20/2016 14:22:29:7255,2507,2393,0082,0078
08/20/2016 14:22:29:7505,2197,2349,0088,0080
08/20/2016 14:22:29:7755,2315,2420,0090,0079
08/20/2016 14:22:29:8004,2442,2449,0088,0078
08/20/2016 14:22:29:8254,2515,2470,0084,0078
08/20/2016 14:22:29:8504,2412,2309,0085,0079
08/20/2016 14:22:29:8755,2249,2400,0089,0080
08/20/2016 14:22:29:9004,2360,2425,0088,0078
08/20/2016 14:22:29:9255,2518,2433,0082,0078
08/20/2016 14:22:29:9505,2411,2321,0087,0080
08/20/2016 14:22:29:9755,2228,2398,0090,0081
08/20/2016 14:22:30:0255,2555,2545,0130,0113
08/20/2016 14:22:30:0504,2558,2566,0105,0093
08/20/2016 14:22:30:0755,2561,2569,0096,0086
08/20/2016 14:22:30:1004,2561,2566,0093,0083
08/20/2016 14:22:30:1254,2561,2565,0090,0082
08/20/2016 14:22:30:1504,2556,2562,0089,0081
08/20/2016 14:22:30:1755,2562,2568,0088,0080
08/20/2016 14:22:30:2005,2563,2568,0087,0079
08/20/2016 14:22:30:2254,2559,2566,0087,0078
08/20/2016 14:22:30:2504,2563,2568,0087,0078
08/20/2016 14:22:30:2754,2562,2565,0086,0078
08/20/2016 14:22:30:3005,2565,2568,0086,0078
08/20/2016 14:22:30:3254,2561,2569,0086,0078
08/20/2016 14:22:30:3504,2562,2569,0085,0077
08/20/2016 14:22:30:5255,2527,2420,0210,0189
08/20/2016 14:22:30:5504,2443,2251,0126,0119
08/20/2016 14:22:30:5754,2195,2276,0106,0098
08/20/2016 14:22:30:6005,2358,2410,0100,0089
08/20/2016 14:22:30:6254,2468,2445,0096,0085
08/20/2016 14:22:30:6504,2516,2367,0087,0083
08/20/2016 14:22:30:6754,2179,2348,0092,0083
08/20/2016 14:22:30:7004,2335,2411,0093,0082
08/20/2016 14:22:30:7254,2428,2441,0091,0081
08/20/2016 14:22:30:7504,2508,2455,0087,0080
08/20/2016 14:22:30:7755,2289,2338,0090,0082
08/20/2016 14:22:30:8005,2316,2423,0092,0082
08/20/2016 14:22:30:9254,2431,2452,0203,0177
08/20/2016 14:22:30:9504,2516,2463,0128,0118
08/20/2016 14:22:30:9754,2363,2327,0107,0100
08/20/2016 14:22:31:0255,2493,2358,0136,0122
08/20/2016 14:22:31:0504,2475,2342,0107,0098
08/20/2016 14:22:31:0755,2309,2416,0102,0090
08/20/2016 14:22:31:1005,2438,2454,0097,0085
08/20/2016 14:22:31:1255,2511,2467,0092,0084
08/20/2016 14:22:31:1505,2419,2338,0091,0084
08/20/2016 14:22:31:1754,2208,2375,0093,0085
08/20/2016 14:22:31:2005,2325,2422,0093,0083
08/20/2016 14:22:31:2255,2443,2462,0093,0082
08/20/2016 14:22:31:2504,2483,2473,0091,0081
08/20/2016 14:22:31:2754,2458,2358,0088,0082
08/20/2016 14:22:31:3005,2148,2410,0093,0083
08/20/2016 14:22:31:3255,2455,2462,0092,0081
08/20/2016 14:22:31:3505,2491,2473,0090,0082
08/20/2016 14:22:31:3755,2521,2375,0088,0082
08/20/2016 14:22:31:4004,2266,2339,0092,0084
08/20/2016 14:22:31:4255,2405,2433,0094,0083
08/20/2016 14:22:31:4504,2450,2449,0092,0082
08/20/2016 14:22:31:4754,2520,2454,0088,0081
08/20/2016 14:22:31:5004,2311,2335,0091,0083
08/20/2016 14:22:31:5255,2308,2406,0094,0082
08/20/2016 14:22:31:5504,2393,2436,0092,0081
08/20/2016 14:22:31:5755,2514,2445,0087,0080
08/20/2016 14:22:31:6004,2497,2343,0088,0082
08/20/2016 14:22:31:6255,2226,2387,0093,0083
08/20/2016 14:22:31:6504,2399,2404,0094,0082
08/20/2016 14:22:31:6754,2491,2465,0091,0081
08/20/2016 14:22:31:7004,2490,2356,0088,0082
08/20/2016 14:22:31:7254,2161,2379,0092,0083
08/20/2016 14:22:31:7504,2300,2423,0093,0082
08/20/2016 14:22:31:7754,2447,2455,0093,0081
08/20/2016 14:22:31:8004,2520,2441,0088,0082
08/20/2016 14:22:31:8255,2197,2362,0091,0083
08/20/2016 14:22:31:8504,2262,2391,0091,0082
08/20/2016 14:22:31:8755,2450,2454,0092,0079
08/20/2016 14:22:31:9005,2513,2462,0089,0082
08/20/2016 14:22:31:9255,2288,2334,0091,0083
08/20/2016 14:22:31:9505,2215,2386,0094,0083
08/20/2016 14:22:31:9754,2345,2412,0093,0081
08/20/2016 14:22:32:0255,2168,2354,0128,0115
08/20/2016 14:22:32:0504,2338,2413,0104,0092
08/20/2016 14:22:32:0754,2457,2451,0097,0085
08/20/2016 14:22:32:1004,2504,2351,0089,0085
08/20/2016 14:22:32:1255,2186,2353,0093,0084
08/20/2016 14:22:32:1504,2296,2386,0092,0083
08/20/2016 14:22:32:1754,2478,2446,0093,0081
08/20/2016 14:22:32:2004,2522,2429,0088,0082
08/20/2016 14:22:32:2255,2205,2363,0092,0083
08/20/2016 14:22:32:2504,2287,2400,0092,0082
08/20/2016 14:22:32:2754,2435,2449,0093,0082
08/20/2016 14:22:32:3004,2506,2459,0089,0081
08/20/2016 14:22:32:3255,2196,2305,0090,0082
08/20/2016 14:22:32:3504,2139,2367,0091,0082
08/20/2016 14:22:32:3754,2425,2420,0091,0080
08/20/2016 14:22:32:4004,2512,2434,0087,0081
08/20/2016 14:22:32:4255,2261,2293,0091,0082
08/20/2016 14:22:32:4504,2143,2362,0091,0082
08/20/2016 14:22:32:4754,2318,2396,0093,0082
08/20/2016 14:22:32:5004,2471,2452,0091,0081
08/20/2016 14:22:32:5254,2507,2363,0087,0082
08/20/2016 14:22:32:5505,2199,2384,0093,0082
08/20/2016 14:22:32:5754,2359,2422,0093,0082
08/20/2016 14:22:32:6004,2504,2475,0091,0081
08/20/2016 14:22:32:6255,2475,2359,0090,0082
08/20/2016 14:22:32:6505,2205,2409,0093,0083
08/20/2016 14:22:32:6755,2411,2441,0091,0081
08/20/2016 14:22:32:7004,2481,2458,0091,0082
08/20/2016 14:22:32:7254,2512,2371,0087,0082
08/20/2016 14:22:32:7505,2174,2371,0092,0082
08/20/2016 14:22:32:7755,2420,2442,0091,0082
08/20/2016 14:22:32:8005,2475,2466,0091,0080
08/20/2016 14:22:32:8254,2516,2411,0087,0082
08/20/2016 14:22:32:8505,2104,2367,0092,0082
08/20/2016 14:22:32:8754,2278,2407,0091,0082
08/20/2016 14:22:33:1505,2559,2564,0287,0248
08/20/2016 14:22:33:1754,2559,2567,0167,0151
08/20/2016 14:22:33:2004,2559,2561,0128,0116
08/20/2016 14:22:33:2254,2558,2566,0111,0100
08/20/2016 14:22:33:2505,2562,2566,0103,0092
08/20/2016 14:22:33:2754,2556,2567,0099,0089
08/20/2016 14:22:33:3005,2562,2565,0096,0087
08/20/2016 14:22:33:3254,2562,2566,0094,0083
08/20/2016 14:22:33:3505,2551,2556,0093,0082
08/20/2016 14:22:33:3755,2556,2564,0092,0082
08/20/2016 14:22:33:4004,2558,2561,0091,0082
08/20/2016 14:22:33:4254,2559,2563,0089,0082
08/20/2016 14:22:33:5504,2559,2567,0195,0171
08/20/2016 14:22:33:5755,2559,2567,0126,0114
08/20/2016 14:22:33:6004,2564,2561,0104,0095
08/20/2016 14:22:33:6254,2562,2566,0095,0087
08/20/2016 14:22:33:6505,2561,2565,0091,0083
08/20/2016 14:22:33:6755,2560,2566,0090,0081
08/20/2016 14:22:33:7004,2562,2569,0089,0081
08/20/2016 14:22:33:7254,2563,2562,0088,0078
08/20/2016 14:22:33:7505,2459,2483,0086,0077
08/20/2016 14:22:33:7755,2497,2408,0075,0072
08/20/2016 14:22:33:8005,2514,2280,0077,0074
08/20/2016 14:22:33:8254,2305,2176,0081,0076
08/20/2016 14:22:33:8504,1956,2284,0086,0078
08/20/2016 14:22:33:8754,2267,2333,0087,0075
08/20/2016 14:22:33:9005,2458,2392,0074,0070
08/20/2016 14:22:33:9255,2343,1954,0078,0077
08/20/2016 14:22:33:9504,2033,2072,0085,0078
08/20/2016 14:22:33:9755,2213,2263,0090,0078
08/20/2016 14:22:34:0254,2157,1987,0114,0107
08/20/2016 14:22:34:0505,2212,2297,0102,0088
08/20/2016 14:22:34:0755,2424,2393,0087,0078
08/20/2016 14:22:34:1004,2479,2340,0082,0079
08/20/2016 14:22:34:1255,2038,2058,0087,0082
08/20/2016 14:22:34:1504,2040,2169,0089,0081
08/20/2016 14:22:34:1755,2410,2381,0087,0075
08/20/2016 14:22:34:2004,2504,2417,0087,0079
08/20/2016 14:22:34:2254,2531,2512,0099,0086
08/20/2016 14:22:34:2505,2557,2567,0099,0086
08/20/2016 14:22:34:2755,2562,2567,0097,0084
08/20/2016 14:22:34:3005,2560,2570,0094,0084
08/20/2016 14:22:34:3254,2559,2564,0093,0082
08/20/2016 14:22:34:3505,2559,2567,0092,0082
08/20/2016 14:22:34:3755,2562,2565,0091,0082
08/20/2016 14:22:34:4004,2562,2570,0090,0081
08/20/2016 14:22:34:4255,2561,2566,0089,0080
08/20/2016 14:22:34:4505,2560,2567,0088,0079
08/20/2016 14:22:34:4754,2556,2562,0088,0080
08/20/2016 14:22:34:5005,2560,2566,0089,0079
08/20/2016 14:22:34:5254,2558,2566,0088,0078
08/20/2016 14:22:34:5504,2559,2568,0087,0078
08/20/2016 14:22:34:5755,2554,2566,0087,0078
08/20/2016 14:22:34:6005,2561,2566,0087,0078
08/20/2016 14:22:34:6254,2562,2568,0087,0078
08/20/2016 14:22:34:6505,2561,2566,0087,0078
08/20/2016 14:22:34:6755,2562,2567,0086,0077
08/20/2016 14:22:34:7005,2562,2566,0087,0078
08/20/2016 14:22:34:7255,2560,2564,0087,0078
08/20/2016 14:22:34:7504,2562,2562,0086,0078
08/20/2016 14:22:34:7755,2559,2563,0085,0078
08/20/2016 14:22:34:8004,2562,2560,0086,0077
08/20/2016 14:22:34:8254,2558,2564,0086,0077
08/20/2016 14:22:34:8505,2561,2567,0085,0077
08/20/2016 14:22:34:8755,2562,2561,0085,0078
08/20/2016 14:22:34:9004,2562,2563,0085,0077
08/20/2016 14:22:34:9254,2494,2490,0083,0076
08/20/2016 14:22:34:9505,2523,2385,0076,0074
08/20/2016 14:22:34:9755,2084,2316,0082,0076
08/20/2016 14:22:35:0255,2496,2319,0107,0099
08/20/2016 14:22:35:0504,2452,2207,0089,0086
08/20/2016 14:22:35:0754,2085,2279,0093,0083
08/20/2016 14:22:35:1005,2382,2418,0094,0080
08/20/2016 14:22:35:1254,2468,2459,0089,0079
08/20/2016 14:22:35:1504,2511,2350,0084,0080
08/20/2016 14:22:35:1755,2217,2346,0091,0082
08/20/2016 14:22:35:2005,2400,2434,0091,0079
08/20/2016 14:22:35:2254,2487,2463,0089,0079
08/20/2016 14:22:35:2505,2499,2287,0085,0081
08/20/2016 14:22:35:2754,2288,2309,0089,0081
08/20/2016 14:22:35:3005,2313,2403,0091,0081
08/20/2016 14:22:35:3254,2404,2438,0091,0081
08/20/2016 14:22:35:3505,2522,2416,0084,0080
08/20/2016 14:22:35:3754,2425,2289,0088,0081
08/20/2016 14:22:35:4005,2276,2382,0093,0082
08/20/2016 14:22:35:4254,2385,2420,0091,0081
08/20/2016 14:22:35:4504,2516,2404,0083,0079
08/20/2016 14:22:35:4754,2501,2217,0086,0081
08/20/2016 14:22:35:5005,2246,2362,0094,0082
08/20/2016 14:22:35:6755,2514,2345,0229,0203
08/20/2016 14:22:35:7004,2313,2287,0144,0130
08/20/2016 14:22:35:7255,2409,2434,0119,0105
08/20/2016 14:22:35:7505,2473,2462,0106,0095
08/20/2016 14:22:35:7754,2514,2461,0096,0089
08/20/2016 14:22:35:8004,2405,2274,0095,0088
08/20/2016 14:22:35:8255,2276,2395,0098,0087
08/20/2016 14:22:35:8505,2390,2436,0096,0084
08/20/2016 14:22:35:8755,2504,2459,0089,0082
08/20/2016 14:22:35:9005,2338,2259,0090,0084
08/20/2016 14:22:35:9255,2072,2294,0092,0084
08/20/2016 14:22:35:9504,2209,2357,0093,0082
08/20/2016 14:22:36:0754,2515,2427,0200,0178
08/20/2016 14:22:36:1004,2346,2279,0132,0120
08/20/2016 14:22:36:1255,2337,2415,0112,0099
08/20/2016 14:22:36:1505,2449,2453,0103,0091
08/20/2016 14:22:36:1754,2499,2483,0096,0087
08/20/2016 14:22:36:2004,2444,2294,0093,0087
08/20/2016 14:22:36:2255,2293,2408,0097,0086
08/20/2016 14:22:36:2504,2346,2412,0095,0085
08/20/2016 14:22:36:2754,2490,2479,0091,0082
08/20/2016 14:22:36:3005,2416,2266,0090,0085
08/20/2016 14:22:36:3254,2143,2338,0092,0084
08/20/2016 14:22:36:3504,2292,2392,0095,0083
08/20/2016 14:22:36:3755,2484,2471,0091,0082
08/20/2016 14:22:36:4004,2521,2398,0088,0082
08/20/2016 14:22:36:4255,2290,2304,0093,0084
08/20/2016 14:22:36:4504,2238,2368,0094,0083
08/20/2016 14:22:36:4755,2441,2458,0094,0082
08/20/2016 14:22:36:5004,2515,2465,0089,0082
08/20/2016 14:22:36:5255,2325,2307,0091,0084
08/20/2016 14:22:36:5504,2254,2375,0092,0084
08/20/2016 14:22:36:5754,2412,2445,0093,0081
